id,assignment_id,date,spends_key,spends,created_at,updated_at,auto,config_id,asem_id,is_derived,status
1194328,1167,2022-04-30,pole_kiosk,94400,2022-05-02 11:05:39.699635,2022-05-02 11:05:39.699635,false,7883,1226,,
1206315,1167,2022-05-22,search_nri_brand,,2022-05-22 13:37:21.405309,2022-05-22 13:37:21.405309,google,6616,1226,,
1194329,1167,2022-04-30,newspaper insert,177885,2022-05-02 11:06:25.188613,2022-05-02 11:06:25.188613,false,7349,1226,,
1153888,1167,2022-03-14,discovery_ctw,5259,2022-03-14 00:38:33.856268,2022-03-15 04:38:44.991389,google,5893,1226,,
1219654,1167,2022-06-20,search_ri_brand,611,2022-06-20 14:36:37.892593,2022-06-20 18:36:33.866591,google,6615,1226,,
1219661,1167,2022-06-20,search_nri_brand,,2022-06-20 16:36:31.663562,2022-06-20 16:36:31.663562,google,6616,1226,,
1142184,1167,2022-02-24,leadgen_ri,9866,2022-02-24 00:58:33.609673,2022-02-25 18:53:07.712168,facebook,1758,1226,,
1143730,1167,2022-02-26,search_nri_brand,,2022-02-26 18:38:09.507893,2022-02-26 18:38:09.507893,google,6616,1226,,
1144004,1167,2022-02-27,search_nri_brand,,2022-02-27 02:37:59.889138,2022-02-27 02:37:59.889138,google,6616,1226,,
1194529,1167,2022-05-03,ctw_ri,3002,2022-05-02 18:54:38.279080,2022-05-04 06:54:28.400178,facebook,4434,1226,,
1194530,1167,2022-05-03,leadgen_ri,5069,2022-05-02 18:54:38.279080,2022-05-04 16:54:23.210822,facebook,1758,1226,,
620312,1167,2022-02-16,search_ri_brand,2602,2022-02-16 00:39:04.140007,2022-02-17 00:39:05.879696,google,6615,1226,,
1164393,1167,2022-03-25,ctw_ri,3488,2022-03-24 18:56:08.141892,2022-03-26 12:55:37.902531,facebook,4434,1226,,
1164394,1167,2022-03-25,leadgen_ri,6457,2022-03-24 18:56:08.141892,2022-03-26 16:55:56.324626,facebook,1758,1226,,
1164395,1167,2022-03-25,leadgen_ri_festive,2916,2022-03-24 18:56:08.141892,2022-03-26 18:56:04.487217,facebook,6522,1226,,
1145397,1167,2022-03-01,discovery_ctw,,2022-03-01 10:38:22.247703,2022-03-01 10:38:22.247703,google,5893,1226,,
1145866,1167,2022-03-02,search_nri_brand,,2022-03-02 04:38:51.596260,2022-03-02 04:38:51.596260,google,6616,1226,,
1145398,1167,2022-03-01,ctw_ri,2496,2022-03-01 10:53:28.510364,2022-03-02 14:53:31.010381,facebook,4434,1226,,
1219811,1167,2022-06-21,search_nri_brand,152,2022-06-21 00:36:51.117228,2022-06-21 00:36:51.117228,google,6616,1226,,
1188212,1167,2022-04-22,discovery_ctw,1,2022-04-22 17:36:34.469734,2022-04-22 17:36:34.469734,google,5893,1226,,
1188213,1167,2022-04-22,search_ri_brand,,2022-04-22 17:36:34.469734,2022-04-22 17:36:34.469734,google,6615,1226,,
1147774,1167,2022-03-05,search_nri_brand,381,2022-03-05 00:38:39.329224,2022-03-05 16:38:20.589022,google,6616,1226,,
1147775,1167,2022-03-05,search_ri_brand,2442,2022-03-05 00:38:39.329224,2022-03-05 18:37:58.752153,google,6615,1226,,
1206485,1167,2022-05-23,leadgen_ri,7027,2022-05-22 18:55:45.152995,2022-05-24 18:55:01.765796,facebook,1758,1226,,
1216576,1167,2022-06-11,leadgen_ri,6140,2022-06-10 18:55:26.106407,2022-06-12 08:55:10.441306,facebook,1758,1226,,
1216575,1167,2022-06-11,ctw_ri,3550,2022-06-10 18:55:26.106407,2022-06-12 10:54:44.731599,facebook,4434,1226,,
1153890,1167,2022-03-14,search_ri_brand,690,2022-03-14 00:38:33.856268,2022-03-15 00:39:17.569311,google,6615,1226,,
1148314,1167,2022-03-06,ctw_ri,5150,2022-03-05 18:54:03.096917,2022-03-07 14:53:53.872706,facebook,4434,1226,,
1148315,1167,2022-03-06,leadgen_ri,10290,2022-03-05 18:54:03.096917,2022-03-07 16:53:49.258076,facebook,1758,1226,,
1148316,1167,2022-03-06,leadgen_ri_lookalike,2001,2022-03-05 18:54:03.096917,2022-03-07 16:53:49.258076,facebook,6645,1226,,
1148317,1167,2022-03-06,leadgen_ri_video,3081,2022-03-05 18:54:03.096917,2022-03-07 18:54:59.672811,facebook,5809,1226,,
1182071,1167,2022-03-26,careersocially,100000,2022-04-14 11:20:07.318236,2022-04-14 11:20:07.318236,false,7827,1226,,
1171639,1167,2022-04-03,ctw_ri,3120,2022-04-02 18:54:29.646243,2022-04-04 12:53:45.664179,facebook,4434,1226,,
1171640,1167,2022-04-03,leadgen_ri,6663,2022-04-02 18:54:29.646243,2022-04-04 16:53:26.761485,facebook,1758,1226,,
1148516,1167,2022-03-06,search_nri_brand,385,2022-03-06 02:38:30.902731,2022-03-06 06:38:49.648959,google,6616,1226,,
1142668,1167,2022-02-25,search_nri_brand,158,2022-02-25 00:38:35.265173,2022-02-25 00:38:35.265173,google,6616,1226,,
1142669,1167,2022-02-25,search_ri_brand,2942,2022-02-25 00:38:35.265173,2022-02-25 10:38:39.687517,google,6615,1226,,
1143941,1167,2022-02-27,search_ri_brand,2422,2022-02-27 00:38:10.370308,2022-02-28 00:38:21.322621,google,6615,1226,,
1143363,1167,2022-02-26,search_ri_brand,2265,2022-02-26 00:38:39.163283,2022-02-27 00:38:10.370308,google,6615,1226,,
1162168,1167,2022-03-22,search_nri_brand,70,2022-03-22 00:41:11.616379,2022-03-22 12:40:18.753388,google,6616,1226,,
1147657,1167,2022-03-05,ctw_ri,4671,2022-03-04 18:53:35.686180,2022-03-05 18:54:03.096917,facebook,4434,1226,,
1147658,1167,2022-03-05,leadgen_ri,9773,2022-03-04 18:53:35.686180,2022-03-05 18:54:03.096917,facebook,1758,1226,,
1147660,1167,2022-03-05,leadgen_ri_video,3279,2022-03-04 18:53:35.686180,2022-03-06 01:00:46.806834,facebook,5809,1226,,
1143258,1167,2022-02-26,leadgen_ri,9817,2022-02-25 18:53:07.712168,2022-02-26 18:53:17.651806,facebook,1758,1226,,
1147659,1167,2022-03-05,leadgen_ri_lookalike,2341,2022-03-04 18:53:35.686180,2022-03-06 08:54:16.311214,facebook,6645,1226,,
1164509,1167,2022-03-25,search_nri_brand,,2022-03-25 00:40:31.193324,2022-03-25 00:40:31.193324,google,6616,1226,,
1164510,1167,2022-03-25,search_ri_brand,1449,2022-03-25 00:40:31.193324,2022-03-26 00:40:28.701276,google,6615,1226,,
1162041,1167,2022-03-21,ctw_ri,3553,2022-03-21 18:57:58.514979,2022-03-22 18:56:42.974076,facebook,4434,1226,,
1162044,1167,2022-03-21,leadgen_ri_festive,428,2022-03-21 18:57:58.514979,2022-03-23 01:03:23.163011,facebook,6522,1226,,
1162045,1167,2022-03-22,leadgen_ri_festive,2169,2022-03-21 18:57:58.514979,2022-03-23 12:56:52.388396,facebook,6522,1226,,
1162042,1167,2022-03-22,ctw_ri,4578,2022-03-21 18:57:58.514979,2022-03-23 18:56:38.671711,facebook,4434,1226,,
1188357,1167,2022-04-23,search_nri_brand,107,2022-04-23 00:37:45.871735,2022-04-23 00:37:45.871735,google,6616,1226,,
1162426,1167,2022-03-17,polyvaent,,2022-03-22 08:36:10.721671,2022-04-05 06:18:28.064089,false,7587,1226,,
1162427,1167,2022-03-18,polyvaent,,2022-03-22 08:36:10.721671,2022-04-05 06:18:28.064089,false,7587,1226,,
1162428,1167,2022-03-19,polyvaent,,2022-03-22 08:36:10.721671,2022-04-05 06:18:28.064089,false,7587,1226,,
1188358,1167,2022-04-23,search_ri_brand,2000,2022-04-23 00:37:45.871735,2022-04-23 16:38:31.101170,google,6615,1226,,
1188356,1167,2022-04-23,discovery_ctw,2131,2022-04-23 00:37:45.871735,2022-04-24 04:38:06.334341,google,5893,1226,,
1162430,1167,2022-03-19,phoenixsoftwares_cpql,6000,2022-03-22 08:37:13.533272,2022-03-24 06:29:25.701107,false,7426,1226,,
1144525,1167,2022-02-28,search_nri_brand,,2022-02-28 00:38:21.322621,2022-02-28 00:38:21.322621,google,6616,1226,,
1144526,1167,2022-02-28,search_ri_brand,1358,2022-02-28 00:38:21.322621,2022-02-28 18:38:20.851562,google,6615,1226,,
1164859,1167,2022-03-24,polyvaent,,2022-03-25 09:15:53.894658,2022-04-05 06:18:28.064089,false,7587,1226,,
1164860,1167,2022-03-25,polyvaent,,2022-03-25 09:15:53.894658,2022-04-05 06:18:28.064089,false,7587,1226,,
1145171,1167,2022-03-01,search_nri_brand,144,2022-03-01 00:38:36.045406,2022-03-01 16:38:28.242653,google,6616,1226,,
1145172,1167,2022-03-01,search_ri_brand,1132,2022-03-01 00:38:36.045406,2022-03-01 16:38:28.242653,google,6615,1226,,
1188424,1167,2022-04-23,leadgen_ri,4304,2022-04-23 01:52:43.131230,2022-04-24 01:02:10.930852,facebook,1758,1226,,
1145773,1167,2022-03-02,discovery_ctw,4258,2022-03-02 00:38:38.980021,2022-03-03 02:38:52.387040,google,5893,1226,,
1145774,1167,2022-03-02,search_ri_brand,816,2022-03-02 00:38:38.980021,2022-03-03 06:38:43.585225,google,6615,1226,,
1206626,1167,2022-05-23,search_nri_brand,374,2022-05-23 01:36:56.961155,2022-05-23 01:36:56.961155,google,6616,1226,,
1206627,1167,2022-05-23,search_ri_brand,1137,2022-05-23 01:36:56.961155,2022-05-24 00:37:07.841545,google,6615,1226,,
1194651,1167,2022-05-03,search_nri_brand,,2022-05-03 00:38:01.169344,2022-05-03 00:38:01.169344,google,6616,1226,,
1194650,1167,2022-05-03,discovery_ctw,1991,2022-05-03 00:38:01.169344,2022-05-04 00:38:03.249021,google,5893,1226,,
1194652,1167,2022-05-03,search_ri_brand,1352,2022-05-03 00:38:01.169344,2022-05-04 00:38:03.249021,google,6615,1226,,
1143836,1167,2022-02-27,leadgen_ri,10134,2022-02-26 18:53:17.651806,2022-02-28 16:53:30.968170,facebook,1758,1226,,
1154563,1167,2022-03-13,ctw_ri,5173,2022-03-14 11:52:48.659964,2022-03-14 11:52:48.659964,facebook,4434,1226,,
1154567,1167,2022-03-13,leadgen_ri_delhi,2036,2022-03-14 11:52:48.659964,2022-03-14 11:52:48.659964,facebook,3817,1226,,
1154569,1167,2022-03-12,leadgen_ri_lookalike,4661,2022-03-14 11:52:48.659964,2022-03-14 11:52:48.659964,facebook,6645,1226,,
1154570,1167,2022-03-13,leadgen_ri_lookalike,4093,2022-03-14 11:52:48.659964,2022-03-14 13:52:12.761080,facebook,6645,1226,,
1154565,1167,2022-03-13,leadgen_ri,8685,2022-03-14 11:52:48.659964,2022-03-14 17:52:30.718146,facebook,1758,1226,,
1154572,1167,2022-03-13,leadgen_ri_video,3064,2022-03-14 11:52:48.659964,2022-03-14 17:52:30.718146,facebook,5809,1226,,
1154564,1167,2022-03-14,ctw_ri,5054,2022-03-14 11:52:48.659964,2022-03-15 16:54:53.921717,facebook,4434,1226,,
1154568,1167,2022-03-14,leadgen_ri_delhi,2021,2022-03-14 11:52:48.659964,2022-03-15 16:54:53.921717,facebook,3817,1226,,
1154571,1167,2022-03-14,leadgen_ri_lookalike,4033,2022-03-14 11:52:48.659964,2022-03-15 16:54:53.921717,facebook,6645,1226,,
1154566,1167,2022-03-14,leadgen_ri,8663,2022-03-14 11:52:48.659964,2022-03-15 18:55:36.869106,facebook,1758,1226,,
1219719,1167,2022-06-21,leadgen_ri,2036,2022-06-20 18:55:48.197523,2022-06-22 16:55:24.647406,facebook,1758,1226,,
1171744,1167,2022-04-03,search_nri_brand,209,2022-04-03 00:37:34.558919,2022-04-03 10:37:50.426957,google,6616,1226,,
1171745,1167,2022-04-03,search_ri_brand,1862,2022-04-03 00:37:34.558919,2022-04-04 00:37:31.068769,google,6615,1226,,
1216670,1167,2022-06-11,search_nri_brand,,2022-06-11 00:37:06.616735,2022-06-11 00:37:06.616735,google,6616,1226,,
1213199,1167,2022-06-02,search_ri_brand,1755,2022-06-02 00:36:50.951160,2022-06-02 16:36:35.667108,google,6615,1226,,
1213198,1167,2022-06-02,discovery_ctw,4792,2022-06-02 00:36:50.951160,2022-06-03 00:37:30.077538,google,5893,1226,,
1216671,1167,2022-06-11,search_ri_brand,2207,2022-06-11 00:37:06.616735,2022-06-11 18:36:39.229500,google,6615,1226,,
1216669,1167,2022-06-11,discovery_ctw,6221,2022-06-11 00:37:06.616735,2022-06-17 12:36:30.676624,google,5893,1226,,
1143008,1167,2022-02-25,leadgen_ri,9962,2022-02-25 10:53:36.145831,2022-02-26 16:52:57.484454,facebook,1758,1226,,
1145061,1167,2022-03-01,leadgen_ri,12300,2022-02-28 18:53:44.287016,2022-03-02 18:54:20.045266,facebook,1758,1226,,
1145658,1167,2022-03-02,ctw_ri,5157,2022-03-01 18:53:25.350441,2022-03-03 16:53:25.446857,facebook,4434,1226,,
1145659,1167,2022-03-02,leadgen_ri,14925,2022-03-01 18:53:25.350441,2022-03-03 16:53:25.446857,facebook,1758,1226,,
844688,1167,2022-02-17,search_ri_brand,2365,2022-02-17 00:39:05.879696,2022-02-17 16:39:22.699998,google,6615,1226,,
844687,1167,2022-02-17,search_nri_brand,,2022-02-17 00:39:05.879696,2022-02-17 00:39:05.879696,google,6616,1226,,
1144419,1167,2022-02-28,leadgen_ri,10137,2022-02-27 18:53:26.267685,2022-03-01 14:53:19.501324,facebook,1758,1226,,
1148437,1167,2022-03-06,search_ri_brand,2899,2022-03-06 00:38:49.096050,2022-03-06 18:38:15.429423,google,6615,1226,,
1200471,1167,2022-05-13,search_ri_brand,1602,2022-05-13 00:38:18.516579,2022-05-14 00:38:32.857043,google,6615,1226,,
1138972,1167,2022-02-19,search_ri_brand,1500,2022-02-19 00:39:24.824042,2022-02-19 14:38:20.283964,google,6615,1226,,
1139037,1167,2022-02-19,search_nri_brand,,2022-02-19 02:38:36.929593,2022-02-19 02:38:36.929593,google,6616,1226,,
1139175,1167,2022-02-19,leadgen_ri,4408,2022-02-19 08:53:12.163222,2022-02-19 18:53:04.724939,facebook,1758,1226,,
1165264,1167,2022-03-26,leadgen_ri,6253,2022-03-25 18:56:07.236233,2022-03-26 18:56:04.487217,facebook,1758,1226,,
1165265,1167,2022-03-26,leadgen_ri_festive,2641,2022-03-25 18:56:07.236233,2022-03-26 18:56:04.487217,facebook,6522,1226,,
1165263,1167,2022-03-26,ctw_ri,3521,2022-03-25 18:56:07.236233,2022-03-27 14:56:56.960954,facebook,4434,1226,,
1162817,1167,2022-03-23,leadgen_ri_festive,2725,2022-03-22 18:56:42.974076,2022-03-24 16:56:18.590996,facebook,6522,1226,,
1162816,1167,2022-03-23,leadgen_ri,6485,2022-03-22 18:56:42.974076,2022-03-24 18:56:08.141892,facebook,1758,1226,,
1155707,1167,2022-03-15,search_nri_brand,,2022-03-15 02:39:19.553022,2022-03-15 02:39:19.553022,google,6616,1226,,
1162815,1167,2022-03-23,ctw_ri,3504,2022-03-22 18:56:42.974076,2022-03-24 10:56:34.219714,facebook,4434,1226,,
1206794,1167,2021-11-13,search_ri_brand,959,2022-05-23 07:39:33.334659,2022-05-23 07:39:33.334659,google,6615,1226,,
163348,1167,2020-10-08,,,2020-10-08 16:38:12.516749,2022-05-23 07:39:33.334659,google,3807,1226,,
163346,1167,2020-10-06,,,2020-10-08 16:38:12.516749,2022-05-23 07:39:33.334659,google,3807,1226,,
163347,1167,2020-10-07,,,2020-10-08 16:38:12.516749,2022-05-23 07:39:33.334659,google,3807,1226,,
1154573,1167,2022-03-14,leadgen_ri_video,3046,2022-03-14 11:52:48.659964,2022-03-15 16:54:53.921717,facebook,5809,1226,,
163441,1167,2020-10-09,,,2020-10-08 20:39:59.944334,2022-05-23 07:39:33.334659,google,3807,1226,,
164840,1167,2020-10-17,,,2020-10-16 20:40:05.109742,2022-05-23 07:39:33.334659,google,3807,1226,,
163721,1167,2020-10-10,,,2020-10-09 20:39:57.029106,2022-05-23 07:39:33.334659,google,3807,1226,,
169225,1167,2020-11-08,,,2020-11-07 20:41:57.045592,2022-05-23 07:39:33.334659,google,3807,1226,,
165072,1167,2020-10-19,,,2020-10-18 20:40:25.791740,2022-05-23 07:39:33.334659,google,3807,1226,,
169405,1167,2020-11-09,,,2020-11-08 20:42:48.241875,2022-05-23 07:39:33.334659,google,3807,1226,,
164002,1167,2020-10-12,,,2020-10-11 20:39:28.357233,2022-05-23 07:39:33.334659,google,3807,1226,,
164153,1167,2020-10-13,,,2020-10-12 20:39:37.637875,2022-05-23 07:39:33.334659,google,3807,1226,,
164327,1167,2020-10-14,,,2020-10-13 20:39:37.800212,2022-05-23 07:39:33.334659,google,3807,1226,,
1153889,1167,2022-03-14,search_nri_brand,226,2022-03-14 00:38:33.856268,2022-03-14 16:39:06.188268,google,6616,1226,,
165314,1167,2020-10-20,,,2020-10-19 20:40:56.139961,2022-05-23 07:39:33.334659,google,3807,1226,,
164647,1167,2020-10-16,,,2020-10-15 20:39:24.524092,2022-05-23 07:39:33.334659,google,3807,1226,,
165480,1167,2020-10-21,,,2020-10-20 20:40:42.529741,2022-05-23 07:39:33.334659,google,3807,1226,,
165677,1167,2020-10-22,,,2020-10-21 20:40:12.385557,2022-05-23 07:39:33.334659,google,3807,1226,,
165856,1167,2020-10-23,,,2020-10-22 20:40:58.934750,2022-05-23 07:39:33.334659,google,3807,1226,,
166052,1167,2020-10-24,,,2020-10-23 20:41:44.027738,2022-05-23 07:39:33.334659,google,3807,1226,,
168574,1167,2020-11-05,,,2020-11-04 20:41:52.167646,2022-05-23 07:39:33.334659,google,3807,1226,,
168816,1167,2020-11-06,,,2020-11-05 20:39:12.277745,2022-05-23 07:39:33.334659,google,3807,1226,,
169025,1167,2020-11-07,,,2020-11-06 20:40:59.477221,2022-05-23 07:39:33.334659,google,3807,1226,,
279564,1167,2021-11-19,search_ri,,2021-11-19 00:38:33.702467,2022-05-23 07:39:33.334659,google,1541,1226,,
288161,1167,2021-11-30,search_nri,,2021-11-30 00:39:15.675504,2022-05-23 07:39:33.334659,google,3357,1226,,
274849,1167,2021-11-13,search_ri,,2021-11-13 00:38:54.501481,2022-05-23 07:39:33.334659,google,1541,1226,,
278557,1167,2021-11-18,search_ri,,2021-11-18 00:38:29.820706,2022-05-23 07:39:33.334659,google,1541,1226,,
277800,1167,2021-11-17,search_ri,,2021-11-17 00:38:36.989017,2022-05-23 07:39:33.334659,google,1541,1226,,
275542,1167,2021-11-14,search_ri,,2021-11-14 00:38:07.524851,2022-05-23 07:39:33.334659,google,1541,1226,,
276153,1167,2021-11-15,search_ri,,2021-11-15 00:38:40.126630,2022-05-23 07:39:33.334659,google,1541,1226,,
277000,1167,2021-11-16,search_ri,,2021-11-16 00:39:02.654510,2022-05-23 07:39:33.334659,google,1541,1226,,
287568,1167,2021-11-29,search_nri,,2021-11-29 06:38:54.857155,2022-05-23 07:39:33.334659,google,3357,1226,,
280389,1167,2021-11-20,search_ri,,2021-11-20 00:38:24.564779,2022-05-23 07:39:33.334659,google,1541,1226,,
193070,1167,2021-03-08,gdn_ri_remarketing,1870,2021-03-08 00:36:44.826180,2022-05-23 07:39:33.334659,google,3809,1226,,
316896,1167,2021-12-31,search_ri_brand,868,2021-12-31 00:39:07.518025,2022-05-23 07:39:33.334659,google,6615,1226,,
1140947,1167,2022-02-22,search_nri_brand,146,2022-02-22 06:38:23.171429,2022-02-22 10:38:31.745969,google,6616,1226,,
1149006,1167,2022-03-07,leadgen_ri_lookalike,2037,2022-03-06 18:54:01.731675,2022-03-08 10:55:25.744324,facebook,6645,1226,,
1149004,1167,2022-03-07,ctw_ri,5092,2022-03-06 18:54:01.731675,2022-03-08 12:54:59.603039,facebook,4434,1226,,
1149005,1167,2022-03-07,leadgen_ri,10190,2022-03-06 18:54:01.731675,2022-03-08 16:54:28.006533,facebook,1758,1226,,
1149007,1167,2022-03-07,leadgen_ri_video,3083,2022-03-06 18:54:01.731675,2022-03-08 16:54:28.006533,facebook,5809,1226,,
1149366,1167,2022-03-04,phoenixsoftwares_cpql,3000,2022-03-07 09:35:59.327933,2022-03-07 09:35:59.327933,false,7426,1226,,
1149367,1167,2022-03-09,housing,100000,2022-03-07 09:37:12.489826,2022-03-07 09:37:12.489826,false,7187,1226,,
1157062,1167,2022-03-12,newspaper insert,116820,2022-03-16 06:22:42.377758,2022-03-16 06:22:42.377758,false,7349,1226,,
1150250,1167,2022-02-27,newspaper insert,172575,2022-03-08 16:49:39.078957,2022-03-08 16:49:39.078957,false,7349,1226,,
1157181,1167,2022-03-10,phoenixsoftwares_cpql,6000,2022-03-16 08:28:19.885346,2022-03-16 08:28:19.885346,false,7426,1226,,
1157182,1167,2022-03-11,phoenixsoftwares_cpql,3000,2022-03-16 08:28:19.885346,2022-03-16 08:28:19.885346,false,7426,1226,,
1157183,1167,2022-03-12,phoenixsoftwares_cpql,6000,2022-03-16 08:28:19.885346,2022-03-16 08:28:19.885346,false,7426,1226,,
1157184,1167,2022-03-14,phoenixsoftwares_cpql,12000,2022-03-16 08:28:19.885346,2022-03-16 08:28:19.885346,false,7426,1226,,
1188995,1167,2022-04-24,search_ri_brand,1039,2022-04-24 00:39:06.855195,2022-04-24 08:37:41.002017,google,6615,1226,,
1188994,1167,2022-04-24,search_nri_brand,64,2022-04-24 00:39:06.855195,2022-04-24 10:37:49.263960,google,6616,1226,,
1188993,1167,2022-04-24,discovery_ctw,3221,2022-04-24 00:39:06.855195,2022-04-26 06:39:34.692907,google,5893,1226,,
1200609,1167,2022-05-13,search_nri_brand,116,2022-05-13 05:37:27.835953,2022-05-13 09:37:21.611307,google,6616,1226,,
1146376,1167,2022-03-03,search_nri_brand,,2022-03-03 00:38:26.982351,2022-03-03 00:38:26.982351,google,6616,1226,,
1146377,1167,2022-03-03,search_ri_brand,2025,2022-03-03 00:38:26.982351,2022-03-03 18:38:51.284234,google,6615,1226,,
1139469,1167,2022-02-20,leadgen_ri,9919,2022-02-19 18:53:04.724939,2022-02-21 18:53:36.871879,facebook,1758,1226,,
1146375,1167,2022-03-03,discovery_ctw,8587,2022-03-03 00:38:26.982351,2022-03-04 16:38:38.950133,google,5893,1226,,
1139569,1167,2022-02-20,search_nri_brand,,2022-02-20 00:38:44.891258,2022-02-20 00:38:44.891258,google,6616,1226,,
1139570,1167,2022-02-20,search_ri_brand,1331,2022-02-20 00:38:44.891258,2022-02-20 18:38:06.814094,google,6615,1226,,
1165391,1167,2022-03-26,search_nri_brand,,2022-03-26 00:40:28.701276,2022-03-26 00:40:28.701276,google,6616,1226,,
1165392,1167,2022-03-26,search_ri_brand,2761,2022-03-26 00:40:28.701276,2022-03-26 18:40:05.451995,google,6615,1226,,
1162928,1167,2022-03-23,search_ri_brand,1119,2022-03-23 00:40:45.087944,2022-03-24 00:40:32.926479,google,6615,1226,,
1219812,1167,2022-06-21,search_ri_brand,2378,2022-06-21 00:36:51.117228,2022-06-21 18:36:55.158519,google,6615,1226,,
1140204,1167,2022-02-21,search_nri_brand,127,2022-02-21 00:39:05.932617,2022-02-21 12:38:17.191730,google,6616,1226,,
1140205,1167,2022-02-21,search_ri_brand,2405,2022-02-21 00:39:05.932617,2022-02-21 16:38:15.359571,google,6615,1226,,
1140809,1167,2022-02-22,search_ri_brand,1208,2022-02-22 00:38:12.537292,2022-02-22 18:38:47.322897,google,6615,1226,,
1146629,1167,2022-03-03,leadgen_ri_lookalike,2403,2022-03-03 10:53:30.566994,2022-03-04 18:53:35.686180,facebook,6645,1226,,
1189019,1167,2022-04-24,leadgen_ri,4362,2022-04-24 01:02:10.930852,2022-04-26 07:03:17.436266,facebook,1758,1226,,
1141480,1167,2022-02-23,search_nri_brand,43,2022-02-23 00:38:56.925977,2022-02-23 06:38:28.261047,google,6616,1226,,
1141481,1167,2022-02-23,search_ri_brand,1724,2022-02-23 00:38:56.925977,2022-02-23 18:38:46.732217,google,6615,1226,,
1219718,1167,2022-06-21,ctw_ri,3040,2022-06-20 18:55:48.197523,2022-06-22 12:55:41.867313,facebook,4434,1226,,
1155487,1167,2022-03-15,search_ri_brand,894,2022-03-15 00:39:17.569311,2022-03-16 00:39:47.935237,google,6615,1226,,
1155486,1167,2022-03-15,discovery_ctw,7277,2022-03-15 00:39:17.569311,2022-03-16 06:39:11.981728,google,5893,1226,,
1140714,1167,2022-02-22,leadgen_ri,10270,2022-02-21 18:53:36.871879,2022-02-23 16:53:19.509940,facebook,1758,1226,,
1213071,1167,2022-06-02,ctw_ri,3351,2022-06-01 18:54:56.169291,2022-06-03 08:54:59.868415,facebook,4434,1226,,
1213072,1167,2022-06-02,leadgen_ri,9044,2022-06-01 18:54:56.169291,2022-06-03 16:54:37.838548,facebook,1758,1226,,
1140101,1167,2022-02-21,leadgen_ri,10183,2022-02-20 18:52:31.667593,2022-02-22 16:53:53.428918,facebook,1758,1226,,
1188473,1167,2022-04-23,ctw_ri,3520,2022-04-23 03:52:21.207081,2022-04-24 16:54:53.314034,facebook,4434,1226,,
1219892,1167,2022-06-21,discovery_ctw,66,2022-06-21 08:36:31.399792,2022-06-21 18:36:55.158519,google,5893,1226,,
1146261,1167,2022-03-03,ctw_ri,4923,2022-03-02 18:54:20.045266,2022-03-04 16:53:44.000846,facebook,4434,1226,,
1146262,1167,2022-03-03,leadgen_ri,11671,2022-03-02 18:54:20.045266,2022-03-04 16:53:44.000846,facebook,1758,1226,,
1142057,1167,2022-02-24,search_nri_brand,137,2022-02-24 00:38:54.078393,2022-02-24 02:38:44.982618,google,6616,1226,,
1142058,1167,2022-02-24,search_ri_brand,1775,2022-02-24 00:38:54.078393,2022-02-24 18:38:35.238748,google,6615,1226,,
1207097,1167,2022-05-24,leadgen_ri,7177,2022-05-23 18:55:11.987136,2022-05-25 16:53:51.603277,facebook,1758,1226,,
1150353,1167,2022-03-05,newspaper insert,108855,2022-03-08 18:48:23.502154,2022-03-08 18:48:23.502154,false,7349,1226,,
1150667,1167,2022-03-09,search_nri_brand,424,2022-03-09 04:38:39.900517,2022-03-09 04:38:39.900517,google,6616,1226,,
1172571,1167,2022-04-04,search_nri_brand,226,2022-04-04 00:37:31.068769,2022-04-04 04:37:16.192341,google,6616,1226,,
1172572,1167,2022-04-04,search_ri_brand,1589,2022-04-04 00:37:31.068769,2022-04-04 10:37:42.912343,google,6615,1226,,
1151434,1167,2022-03-10,search_nri_brand,468,2022-03-10 04:38:34.381942,2022-03-10 10:38:24.519726,google,6616,1226,,
1141388,1167,2022-02-23,leadgen_ri,9982,2022-02-22 18:53:56.204697,2022-02-24 16:52:51.660351,facebook,1758,1226,,
1149848,1167,2022-03-08,search_nri_brand,305,2022-03-08 00:38:54.354667,2022-03-08 14:38:28.706587,google,6616,1226,,
1149849,1167,2022-03-08,search_ri_brand,4149,2022-03-08 00:38:54.354667,2022-03-08 18:38:29.012521,google,6615,1226,,
1152116,1167,2022-03-11,search_nri_brand,,2022-03-11 04:38:32.009271,2022-03-11 04:38:32.009271,google,6616,1226,,
1152311,1167,2022-03-07,phoenixsoftwares_cpql,9000,2022-03-11 12:45:33.596687,2022-03-11 12:45:33.596687,false,7426,1226,,
1149127,1167,2022-03-07,search_nri_brand,,2022-03-07 00:38:43.067495,2022-03-07 00:38:43.067495,google,6616,1226,,
1149128,1167,2022-03-07,search_ri_brand,1887,2022-03-07 00:38:43.067495,2022-03-07 18:39:04.882109,google,6615,1226,,
1156891,1167,2022-03-16,search_nri_brand,60,2022-03-16 00:39:47.935237,2022-03-16 00:39:47.935237,google,6616,1226,,
1156892,1167,2022-03-16,search_ri_brand,937,2022-03-16 00:39:47.935237,2022-03-17 00:39:49.562712,google,6615,1226,,
1156890,1167,2022-03-16,discovery_ctw,4631,2022-03-16 00:39:47.935237,2022-03-17 08:38:54.019888,google,5893,1226,,
1152365,1167,2022-03-11,discovery_ctw,172,2022-03-11 14:38:42.691800,2022-05-29 21:25:05.495600,google,5893,1226,,
